SIS ID,Sequence,Family,Scientific name,Common name,RL Category,PE,PEW,Seabird,Waterbird,Landbird,Migratory status,Ecosystem - Terrestrial,Ecosystem - Freshwater,Ecosystem - Marine,RL AOO,Criteria met at highest level,RL EOO (smaller of breeding and non-breeding EOO),Population size (mature individuals),Population size derivation,Current population trend,Current population trend derivation
2786,22200,Cranes,Leucogeranus leucogeranus,Siberian Crane,CR,False,False,False,True,False,Full migrant,True,True,False,0,A3bcd,2290000.0,Unknown,estimated,Decreasing,suspected
9819,6080,"Ducks, Geese, Swans",Anas nesiotis,Campbell Teal,VU,False,False,False,True,False,Not a migrant,True,True,False,10,D2,7300.0,Unknown,not applicable,Stable,inferred
9857,5320,"Ducks, Geese, Swans",Sarkidiornis sylvicola,Comb Duck,LC,False,False,False,True,False,Full migrant,True,True,False,0,,1.63E7,16700-66700,estimated,Decreasing,suspected
30002,6060,"Ducks, Geese, Swans",Anas chlorotis,Brown Teal,NT,False,False,False,True,False,Not a migrant,True,True,True,0,D1,301000.0,1600-2200,estimated,Increasing,estimated
112659,27820,Plovers,Charadrius nivosus,Snowy Plover,NT,False,False,False,True,False,Full migrant,True,True,True,0,A2bc+3bc+4bc,4.03E7,24000-31000,estimated,Decreasing,suspected
30047,20600,"Rails, Gallinules, Coots",Rallus tenuirostris,Mexican Rail,NT,False,False,False,True,False,Not a migrant,True,True,False,0,C2a(i),238000.0,15000,estimated,Decreasing,suspected
30064,21320,"Rails, Gallinules, Coots",Gymnocrex talaudensis,Talaud Rail,EN,False,False,False,True,False,Not a migrant,False,True,False,0,"B1ab(ii,iii,iv,v);C2a(ii)",1200.0,600-1700,estimated,Decreasing,suspected
30066,27230,Thick-knees,Esacus magnirostris,Beach Thick-knee,NT,False,False,False,True,False,Not a migrant,True,False,True,0,C1,2.98E7,4000,estimated,Decreasing,suspected
30071,5220,"Ducks, Geese, Swans",Alopochen mauritiana,Mauritius Shelduck,EX,False,False,False,True,False,Not a migrant,False,True,False,0,,0.0,0,estimated,,not applicable
30072,6010,"Ducks, Geese, Swans",Anas theodori,Mauritius Duck,EX,False,False,False,True,False,Not a migrant,False,True,False,0,,0.0,Unknown,not applicable,,not applicable
30073,6150,"Ducks, Geese, Swans",Anas marecula,Amsterdam Duck,EX,False,False,False,True,False,Not a migrant,False,True,False,0,,0.0,0,estimated,,not applicable
30088,21690,"Rails, Gallinules, Coots",Porphyrio caerulescens,Reunion Gallinule,EX,False,False,False,True,False,Not a migrant,True,True,False,0,,0.0,0,estimated,,not applicable
30089,21680,"Rails, Gallinules, Coots",Porphyrio kukwiedei,New Caledonia Gallinule,EX,False,False,False,True,False,Not a migrant,False,True,False,0,,0.0,Unknown,,,not applicable
30091,20970,"Rails, Gallinules, Coots",Hypotaenidia poeciloptera,Bar-winged Rail,EX,False,False,False,True,False,Not a migrant,True,False,False,0,,0.0,Unknown,not applicable,,not applicable
30092,21130,"Rails, Gallinules, Coots",Mundia elpenor,Ascension Crake,EX,False,False,False,True,False,Not a migrant,True,False,False,0,,0.0,0,estimated,,not applicable
30093,20570,"Rails, Gallinules, Coots",Laterallus podarces,Saint Helena Rail,EX,False,False,False,True,False,Not a migrant,True,False,False,0,,0.0,0,estimated,,not applicable
30094,21510,"Rails, Gallinules, Coots",Zapornia nigra,Miller's Rail,EX,False,False,False,True,False,Not a migrant,True,False,False,0,,0.0,Unknown,not applicable,,not applicable
30095,21460,"Rails, Gallinules, Coots",Zapornia astrictocarpus,Saint Helena Crake,EX,False,False,False,True,False,Not a migrant,True,False,False,0,,0.0,Unknown,,,not applicable
30096,21830,"Rails, Gallinules, Coots",Gallinula nesiotis,Tristan Moorhen,EX,False,False,False,True,False,Not a migrant,True,True,False,0,,0.0,0,estimated,,not applicable
30097,21950,"Rails, Gallinules, Coots",Fulica newtonii,Mascarene Coot,EX,False,False,False,True,False,Not a migrant,False,True,False,0,,0.0,0,estimated,,not applicable
30098,28930,"Sandpipers, Snipes, Phalaropes",Prosobonia ellisi,Moorea Sandpiper,EX,False,False,False,True,False,Not a migrant,True,True,False,0,,0.0,0,estimated,,not applicable
30099,25830,Herons,Nycticorax mauritianus,Mauritius Night Heron,EX,False,False,False,True,False,Not a migrant,True,True,False,0,,0.0,0,estimated,,not applicable
30100,25820,Herons,Nycticorax duboisi,Reunion Night Heron,EX,False,False,False,True,False,Not a migrant,True,True,False,0,,0.0,0,estimated,,not applicable
30101,25840,Herons,Nycticorax megacephalus,Rodrigues Night Heron,EX,False,False,False,True,False,Not a migrant,False,True,False,0,,0.0,0,estimated,,not applicable
30102,25220,"Ibises, Spoonbills",Threskiornis solitarius,Reunion Ibis,EX,False,False,False,True,False,Not a migrant,True,True,False,0,,0.0,0,estimated,,not applicable
30103,23950,"Petrels, Shearwaters",Pterodroma rupinarum,Large Saint Helena Petrel,EX,False,False,True,False,False,Not a migrant,True,False,True,0,,0.0,0,estimated,,not applicable
30104,24870,"Petrels, Shearwaters",Bulweria bifax,Small Saint Helena Petrel,EX,False,False,True,False,False,Not a migrant,True,False,True,0,,0.0,0,estimated,,not applicable
30109,21700,"Rails, Gallinules, Coots",Porphyrio mantelli,North Island Takahe,EX,False,False,False,True,False,Not a migrant,True,False,False,0,,0.0,Unknown,,,not applicable
30118,20930,"Rails, Gallinules, Coots",Cabalus modestus,Chatham Islands Rail,EX,False,False,False,True,False,Not a migrant,True,False,False,0,,0.0,Unknown,not applicable,,not applicable
30119,20900,"Rails, Gallinules, Coots",Aphanapteryx bonasia,Red Rail,EX,False,False,False,True,False,Not a migrant,True,False,False,0,,0.0,0,estimated,,not applicable
30120,20910,"Rails, Gallinules, Coots",Erythromachus leguati,Rodrigues Rail,EX,False,False,False,True,False,Not a migrant,True,False,False,0,,0.0,0,estimated,,not applicable
30240,5230,"Ducks, Geese, Swans",Alopochen kervazoi,Reunion Shelduck,EX,False,False,False,True,False,Not a migrant,False,True,False,0,,0.0,0,estimated,,not applicable
30242,6180,"Ducks, Geese, Swans",Anas carolinensis,Green-winged Teal,LC,False,False,False,True,False,Full migrant,True,True,False,0,,1.91E7,3900000,estimated,Increasing,inferred
31022,26310,Herons,Egretta gularis,Western Reef-egret,LC,False,False,False,True,False,Not a migrant,True,True,True,0,,5.29E7,Unknown,estimated,Stable,suspected
31049,29030,"Sandpipers, Snipes, Phalaropes",Scolopax rosenbergii,New Guinea Woodcock,LC,False,False,False,True,False,Not a migrant,True,False,False,0,,515000.0,Unknown,not applicable,Stable,suspected
31050,29040,"Sandpipers, Snipes, Phalaropes",Scolopax bukidnonensis,Bukidnon Woodcock,LC,False,False,False,True,False,Not a migrant,True,False,False,0,,377000.0,Unknown,not applicable,Unknown,not applicable
31052,29270,"Sandpipers, Snipes, Phalaropes",Gallinago delicata,Wilson's Snipe,LC,False,False,False,True,False,Full migrant,True,True,False,0,,2.1E7,2000000,estimated,Increasing,estimated
31361,20610,"Rails, Gallinules, Coots",Rallus obsoletus,Ridgway's Rail,NT,False,False,False,True,False,Not a migrant,True,True,True,0,C2a(i),1260000.0,10000-19999,estimated,Decreasing,inferred
31501,25240,"Ibises, Spoonbills",Threskiornis bernieri,Malagasy Sacred Ibis,EN,False,False,False,True,False,Not a migrant,True,True,True,0,A2bc+4bc,564000.0,1733-2166,estimated,Decreasing,inferred
31539,20830,"Rails, Gallinules, Coots",Aptenorallus calayanensis,Calayan Rail,VU,False,False,False,True,False,Not a migrant,True,False,False,90,D2,70.0,2500-4300,estimated,Stable,suspected
31610,21570,"Rails, Gallinules, Coots",Amaurornis magnirostris,Talaud Bush-hen,VU,False,False,False,True,False,Not a migrant,True,False,False,0,C2a(ii),1200.0,2500-9999,estimated,Decreasing,suspected
452,6050,"Ducks, Geese, Swans",Anas castanea,Chestnut Teal,LC,False,False,False,True,False,Not a migrant,True,True,True,0,,7430000.0,70000,estimated,Unknown,suspected
453,6070,"Ducks, Geese, Swans",Anas aucklandica,Auckland Teal,NT,False,False,False,True,False,Not a migrant,False,True,False,356,B1a+2a; D1,1000.0,"330-1700, 1000-1700",estimated,Stable,estimated
454,6110,"Ducks, Geese, Swans",Anas bahamensis,White-cheeked Pintail,LC,False,False,False,True,False,Full migrant,True,True,True,0,,2.63E7,118000-720000,estimated,Decreasing,suspected
455,6120,"Ducks, Geese, Swans",Anas erythrorhyncha,Red-billed Teal,LC,False,False,False,True,False,Not a migrant,True,True,False,0,,1.54E7,410000-790000,estimated,Decreasing,suspected
457,6130,"Ducks, Geese, Swans",Anas acuta,Northern Pintail,LC,False,False,False,True,False,Full migrant,True,True,True,0,,4.19E7,4700000-4800000,estimated,Decreasing,suspected
458,6140,"Ducks, Geese, Swans",Anas eatoni,Southern Pintail,VU,False,False,False,True,False,Not a migrant,False,True,True,0,A3e,169000.0,31200-41400,estimated,Decreasing,suspected
459,6160,"Ducks, Geese, Swans",Anas georgica,Yellow-billed Pintail,LC,False,False,False,True,False,Full migrant,True,True,True,0,,2.37E7,67900-675000,estimated,Stable,suspected
460,5730,"Ducks, Geese, Swans",Spatula querquedula,Garganey,LC,False,False,False,True,False,Full migrant,True,True,True,0,,3.25E7,Unknown,estimated,Decreasing,suspected
461,5830,"Ducks, Geese, Swans",Sibirionetta formosa,Baikal Teal,LC,False,False,False,True,False,Full migrant,True,True,False,0,,4940000.0,Unknown,estimated,Increasing,estimated
462,6170,"Ducks, Geese, Swans",Anas crecca,Common Teal,LC,False,False,False,True,False,Full migrant,True,True,False,0,,6.02E7,2800000,estimated,Unknown,not applicable
463,5750,"Ducks, Geese, Swans",Spatula puna,Puna Teal,LC,False,False,False,True,False,Altitudinal migrant,True,True,False,0,,1070000.0,Unknown,estimated,Stable,suspected
464,5760,"Ducks, Geese, Swans",Spatula versicolor,Silver Teal,LC,False,False,False,True,False,Full migrant,True,True,False,0,,5420000.0,34900-136000,estimated,Stable,suspected
465,5740,"Ducks, Geese, Swans",Spatula hottentota,Blue-billed Teal,LC,False,False,False,True,False,Not a migrant,True,True,False,0,,1.95E7,36700-141000,estimated,Decreasing,suspected
466,4570,"Ducks, Geese, Swans",Malacorhynchus membranaceus,Pink-eared Duck,LC,False,False,False,True,False,Nomadic,True,True,False,0,,6040000.0,66000-670000,estimated,Stable,suspected
467,5470,"Ducks, Geese, Swans",Marmaronetta angustirostris,Marbled Duck,NT,False,False,False,True,False,Full migrant,True,True,True,0,A2cd+3cd+4cd,1.35E7,10000-42000,estimated,Decreasing,suspected
468,5640,"Ducks, Geese, Swans",Rhodonessa caryophyllacea,Pink-headed Duck,CR,False,False,False,True,False,Not a migrant,True,True,False,0,D,1.0,1-49,estimated,Unknown,not applicable
469,5490,"Ducks, Geese, Swans",Netta rufina,Red-crested Pochard,LC,False,False,False,True,False,Full migrant,True,True,False,0,,1.96E7,Unknown,estimated,Unknown,not applicable
470,5500,"Ducks, Geese, Swans",Netta peposaca,Rosy-billed Pochard,LC,False,False,False,True,False,Full migrant,True,True,False,0,,7740000.0,667000-667000,estimated,Increasing,suspected
471,5510,"Ducks, Geese, Swans",Netta erythrophthalma,Southern Pochard,LC,False,False,False,True,False,Not a migrant,True,True,False,0,,6.08E7,Unknown,estimated,Decreasing,suspected
472,5520,"Ducks, Geese, Swans",Aythya ferina,Common Pochard,VU,False,False,False,True,False,Full migrant,True,True,True,0,A2abcd+3bcd+4abcd,548000.0,760000-790000,estimated,Decreasing,estimated
473,5540,"Ducks, Geese, Swans",Aythya valisineria,Canvasback,LC,False,False,False,True,False,Full migrant,True,True,True,0,,1.05E7,690000,estimated,Increasing,inferred
474,5530,"Ducks, Geese, Swans",Aythya americana,Redhead,LC,False,False,False,True,False,Full migrant,True,True,True,0,,1.78E7,1200000,inferred,Increasing,inferred
475,5600,"Ducks, Geese, Swans",Aythya collaris,Ring-necked Duck,LC,False,False,False,True,False,Full migrant,True,True,False,0,,2.58E7,2000000,estimated,Increasing,inferred
476,5580,"Ducks, Geese, Swans",Aythya nyroca,Ferruginous Duck,NT,False,False,False,True,False,Full migrant,True,True,True,0,A2cd+3cd+4cd,2.52E7,Unknown,estimated,Decreasing,estimated
477,5560,"Ducks, Geese, Swans",Aythya innotata,Madagascar Pochard,CR,False,False,False,True,False,Not a migrant,False,True,False,4,D,25.0,"30-50,45",observed,Stable,observed
478,5570,"Ducks, Geese, Swans",Aythya baeri,Baer's Pochard,CR,False,False,False,True,False,Full migrant,False,True,False,0,A2cd+3cd+4cd; C2a(ii),2270000.0,150-700,inferred,Decreasing,inferred
479,5550,"Ducks, Geese, Swans",Aythya australis,Hardhead,LC,False,False,False,True,False,Not a migrant,True,True,True,0,,1.01E7,66700-667000,estimated,Stable,suspected
480,5610,"Ducks, Geese, Swans",Aythya fuligula,Tufted Duck,LC,False,False,False,True,False,Full migrant,True,True,True,0,,3.49E7,Unknown,estimated,Stable,suspected
481,5590,"Ducks, Geese, Swans",Aythya novaeseelandiae,New Zealand Scaup,LC,False,False,False,True,False,Not a migrant,True,True,True,0,,618000.0,3300-6700,estimated,Increasing,suspected
483,5630,"Ducks, Geese, Swans",Aythya affinis,Lesser Scaup,LC,False,False,False,True,False,Full migrant,True,True,True,0,,1.1E7,3700000,estimated,Stable,inferred
488,5130,"Ducks, Geese, Swans",Camptorhynchus labradorius,Labrador Duck,EX,False,False,True,True,False,Full migrant,True,False,True,0,,0.0,Unknown,,,not applicable
496,5020,"Ducks, Geese, Swans",Bucephala albeola,Bufflehead,LC,False,False,False,True,False,Full migrant,True,True,True,0,,1.1E7,1300000,estimated,Increasing,estimated
497,5050,"Ducks, Geese, Swans",Mergellus albellus,Smew,LC,False,False,False,True,False,Full migrant,True,True,True,0,,1.75E7,Unknown,estimated,Decreasing,suspected
498,5060,"Ducks, Geese, Swans",Lophodytes cucullatus,Hooded Merganser,LC,False,False,False,True,False,Full migrant,True,True,True,0,,1.02E7,1100000,estimated,Increasing,estimated
499,5110,"Ducks, Geese, Swans",Mergus octosetaceus,Brazilian Merganser,CR,False,False,False,True,False,Not a migrant,False,True,False,0,C2a(i),1380000.0,50-249,estimated,Decreasing,inferred
501,5080,"Ducks, Geese, Swans",Mergus squamatus,Scaly-sided Merganser,EN,False,False,False,True,False,Full migrant,True,True,False,0,C2a(ii),731000.0,2400-4500,estimated,Decreasing,suspected
503,5100,"Ducks, Geese, Swans",Mergus australis,New Zealand Merganser,EX,False,False,False,True,False,Not a migrant,False,True,True,0,,0.0,Unknown,,,not applicable
32680,6200,"Ducks, Geese, Swans",Anas flavirostris,Yellow-billed Teal,LC,False,False,False,True,False,Full migrant,False,True,False,0,,1.22E7,695000-755000,,Stable,estimated
31645,29830,"Coursers, Pratincoles",Cursorius somalensis,Somali Courser,LC,False,False,False,True,False,Not a migrant,True,False,False,0,,1750000.0,33300-133000,not applicable,Unknown,suspected
32103,20890,"Rails, Gallinules, Coots",Diaphorapteryx hawkinsi,Hawkins's Rail,EX,False,False,False,True,False,Not a migrant,True,False,False,0,,0.0,Unknown,,,not applicable
32141,4710,"Ducks, Geese, Swans",Branta hutchinsii,Cackling Goose,LC,False,False,False,True,False,Full migrant,True,True,False,0,,8410000.0,4500000,estimated,Increasing,suspected
32210,25440,"Ibises, Spoonbills",Theristicus melanopis,Black-faced Ibis,LC,False,False,False,True,False,Full migrant,True,False,False,0,,5090000.0,Unknown,estimated,Stable,suspected
32528,6190,"Ducks, Geese, Swans",Anas andium,Andean Teal,LC,False,False,False,True,False,Not a migrant,False,True,False,0,,678000.0,6000-15000,inferred,Decreasing,suspected
32543,27810,Plovers,Charadrius dealbatus,White-faced Plover,LC,False,False,False,True,False,Full migrant,True,True,True,0,,1110000.0,25000-250000,suspected,Unknown,not applicable
32558,28400,Painted-snipes,Rostratula australis,Australian Painted-snipe,EN,False,False,False,True,False,Not a migrant,True,True,True,1900,A2bce+3bce+4bce; C2a(ii),5200000.0,"270-410, 340",estimated,Decreasing,inferred
32560,25700,Herons,Ixobrychus dubius,Australian Little Bittern,LC,False,False,False,True,False,Full migrant,True,True,False,0,,9210000.0,Unknown,,Decreasing,suspected
32580,28390,Painted-snipes,Rostratula benghalensis,Greater Painted-snipe,LC,False,False,False,True,False,Not a migrant,True,True,True,0,,9.09E7,33300-153000,estimated,Unknown,estimated
32586,29820,"Coursers, Pratincoles",Cursorius cursor,Cream-coloured Courser,LC,False,False,False,True,False,Full migrant,True,False,False,0,,2.21E7,Unknown,not applicable,Decreasing,estimated
32715,5950,"Ducks, Geese, Swans",Anas poecilorhyncha,Indian Spot-billed Duck,LC,False,False,False,True,False,Full migrant,True,True,False,0,,9980000.0,150000-1100000,estimated,Decreasing,suspected
1016499,20690,"Rails, Gallinules, Coots",Rallus indicus,Eastern Water Rail,LC,False,False,False,True,False,Full migrant,True,True,False,0,,6860000.0,Unknown,,Unknown,suspected
1016504,20680,"Rails, Gallinules, Coots",Rallus aquaticus,Western Water Rail,LC,False,False,False,True,False,Full migrant,True,True,False,0,,3.41E7,600000-1499999,estimated,Decreasing,suspected
1016532,28240,Plovers,Vanellus miles,Masked Lapwing,LC,False,False,False,True,False,Not a migrant,True,True,False,0,,6360000.0,Unknown,,Increasing,suspected
1016534,28250,Plovers,Vanellus novaehollandiae,Black-shouldered Lapwing,LC,False,False,False,True,False,Not a migrant,True,True,False,0,,8090000.0,66700-667000,,Increasing,suspected
1016693,21000,"Rails, Gallinules, Coots",Hypotaenidia woodfordi,Guadalcanal Rail,LC,False,False,False,True,False,Not a migrant,True,True,False,5400,,6500.0,Unknown,not applicable,Unknown,not applicable
1016696,20980,"Rails, Gallinules, Coots",Hypotaenidia tertia,Bougainville Rail,LC,False,False,False,True,False,Not a migrant,True,True,False,0,,12800.0,Unknown,not applicable,Stable,suspected
1016699,20990,"Rails, Gallinules, Coots",Hypotaenidia immaculata,Santa Isabel Rail,LC,False,False,False,True,False,Not a migrant,True,True,False,0,,5000.0,Unknown,not applicable,Stable,suspected
1016703,27760,Plovers,Charadrius tricollaris,African Three-banded Plover,LC,False,False,False,True,False,Not a migrant,True,True,True,0,,1.63E7,46700-93300,estimated,Increasing,not applicable
1016706,27770,Plovers,Charadrius bifrontatus,Madagascar Three-banded Plover,LC,False,False,False,True,False,Not a migrant,True,True,True,0,,689000.0,Unknown,estimated,Unknown,not applicable
1016711,27800,Plovers,Charadrius alexandrinus,Kentish Plover,LC,False,False,False,True,False,Full migrant,True,True,True,0,,7.08E7,100000-499999,estimated,Decreasing,suspected
1016722,29120,"Sandpipers, Snipes, Phalaropes",Coenocorypha aucklandica,Auckland Snipe,NT,False,False,False,True,False,Not a migrant,True,False,False,740,D2,125000.0,20000-49999,estimated,Stable,estimated
1016725,29100,"Sandpipers, Snipes, Phalaropes",Coenocorypha iredalei,South Island Snipe,EX,False,False,False,True,False,Not a migrant,True,False,False,0,,0.0,Unknown,,,not applicable
1016727,4480,"Ducks, Geese, Swans",Oxyura ferruginea,Andean Duck,LC,False,False,False,True,False,Full migrant,True,True,False,0,,7480000.0,23300-73300,estimated,Decreasing,suspected
1016728,29110,"Sandpipers, Snipes, Phalaropes",Coenocorypha huegeli,Snares Island Snipe,NT,False,False,False,True,False,Not a migrant,True,False,False,96,D1+2,1260.0,1000-1500,estimated,Stable,estimated
1016746,25060,Storks,Ciconia episcopus,Asian Woollyneck,NT,False,False,False,True,False,Not a migrant,True,True,True,0,A2cde+3cde+4cde,1.3E7,50000-249999,suspected,Decreasing,suspected
1016749,25050,Storks,Ciconia microscelis,African Woollyneck,LC,False,False,False,True,False,Not a migrant,True,True,True,0,,2.08E7,Unknown,estimated,Stable,suspected
1016751,6030,"Ducks, Geese, Swans",Anas gibberifrons,Sunda Teal,NT,False,False,False,True,False,Not a migrant,True,True,False,0,A2cd+3cd+4cd,2740000.0,6700-67000,estimated,Stable,suspected
1016753,6020,"Ducks, Geese, Swans",Anas albogularis,Andaman Teal,NT,False,False,False,True,False,Not a migrant,True,True,False,0,D1,16400.0,1000-2500,estimated,Stable,suspected
1016782,26140,Herons,Ardea intermedia,Intermediate Egret,LC,False,False,False,True,False,Full migrant,True,True,True,0,,3.03E7,Unknown,not applicable,Decreasing,suspected
1016786,26130,Herons,Ardea brachyrhyncha,Yellow-billed Egret,LC,False,False,False,True,False,Not a migrant,True,True,True,0,,2.55E7,16700-66700,,Increasing,suspected
1016791,26150,Herons,Ardea plumifera,Plumed Egret,LC,False,False,False,True,False,Not a migrant,True,True,True,0,,1.21E7,66700-667000,,Unknown,suspected
1016802,25890,Herons,Butorides striata,Green-backed Heron,LC,False,False,False,True,False,Full migrant,True,True,True,0,,3.05E8,173000-1500000,suspected,Stable,suspected
1016812,27490,"Avocets, Stilts",Himantopus himantopus,Black-winged Stilt,LC,False,False,False,True,False,Full migrant,True,True,True,0,,3.02E8,Unknown,estimated,Increasing,suspected
1016839,26300,Herons,Egretta garzetta,Little Egret,LC,False,False,False,True,False,Full migrant,True,True,False,0,,1.51E8,Unknown,estimated,Increasing,observed
1016872,27140,Thick-knees,Burhinus indicus,Indian Thick-knee,LC,False,False,False,True,False,Full migrant,True,False,False,0,,8230000.0,Unknown,,Unknown,suspected
1016940,5330,"Ducks, Geese, Swans",Sarkidiornis melanotos,Knob-billed Duck,LC,False,False,False,True,False,Full migrant,True,True,False,0,,5.33E7,60000-227000,,Decreasing,suspected
1017050,27290,Oystercatchers,Haematopus ater,Blackish Oystercatcher,LC,False,False,False,True,False,Not a migrant,True,False,True,0,,4.85E7,21300-89300,estimated,Unknown,not applicable
1017060,6470,Grebes,Podiceps occipitalis,Southern Silvery Grebe,LC,False,False,False,True,False,Full migrant,True,True,False,0,,3460000.0,67700-68500,,Stable,suspected
1017061,6460,Grebes,Podiceps juninensis,Northern Silvery Grebe,NT,False,False,False,True,False,Not a migrant,True,True,False,0,A2cde+3cde+4cde,2960000.0,Unknown,not applicable,Decreasing,suspected
1017062,21850,"Rails, Gallinules, Coots",Gallinula chloropus,Common Moorhen,LC,False,False,False,True,False,Full migrant,True,True,True,0,,1.33E8,Unknown,estimated,Stable,suspected
1017063,21860,"Rails, Gallinules, Coots",Gallinula galeata,Common Gallinule,LC,False,False,False,True,False,Full migrant,True,True,True,0,,6.47E7,Unknown,estimated,Stable,suspected
1017065,20590,"Rails, Gallinules, Coots",Rallus longirostris,Mangrove Rail,LC,False,False,False,True,False,Not a migrant,True,True,True,0,,1.27E7,Unknown,estimated,Decreasing,suspected
1017067,20620,"Rails, Gallinules, Coots",Rallus elegans,King Rail,NT,False,False,False,True,False,Full migrant,True,True,False,0,A2cde,7070000.0,69000,estimated,Decreasing,inferred
1017068,21990,"Rails, Gallinules, Coots",Fulica americana,American Coot,LC,False,False,False,True,False,Full migrant,True,True,True,0,,2.55E7,Unknown,estimated,Decreasing,estimated
1017071,29130,"Sandpipers, Snipes, Phalaropes",Coenocorypha barrierensis,North Island Snipe,EX,False,False,False,True,False,Not a migrant,True,False,False,0,,0.0,0,estimated,,not applicable
1017079,5420,"Ducks, Geese, Swans",Chenonetta finschi,Finsch's Duck,EX,False,False,False,True,False,Not a migrant,True,False,False,0,,0.0,Unknown,,,not applicable
1017082,21090,"Rails, Gallinules, Coots",Dryolimnas augusti,Reunion Rail,EX,False,False,False,True,False,Not a migrant,True,True,False,0,,0.0,0,estimated,,not applicable
1017083,21670,"Rails, Gallinules, Coots",Porphyrio paepae,Marquesan Swamphen,EX,False,False,False,True,False,Not a migrant,True,True,False,0,,0.0,Unknown,,,not applicable
1017084,21930,"Rails, Gallinules, Coots",Tribonyx hodgenorum,Hodgen's Waterhen,EX,False,False,False,True,False,Not a migrant,True,True,False,0,,0.0,Unknown,,,not applicable
1017085,25880,Herons,Nyctanassa carcinocatactes,Bermuda Night Heron,EX,False,False,False,True,False,Not a migrant,True,True,False,0,,0.0,Unknown,,,not applicable
1017086,28950,"Sandpipers, Snipes, Phalaropes",Prosobonia parvirostris,Tuamotu Sandpiper,EN,False,False,False,True,False,Not a migrant,True,False,True,420,"B2ab(iii,v)",295000.0,700-1100,estimated,Decreasing,inferred
1017087,27650,Plovers,Charadrius obscurus,Southern Red-breasted Plover,CR,False,False,False,True,False,Not a migrant,True,True,True,0,A4a; C1+2a(ii),2200.0,60-80,estimated,Decreasing,observed
1017088,27640,Plovers,Charadrius aquilonius,Northern Red-breasted Plover,LC,False,False,False,True,False,Not a migrant,True,True,True,0,,170000.0,1900,estimated,Increasing,estimated
1017091,28940,"Sandpipers, Snipes, Phalaropes",Prosobonia cancellata,Christmas Sandpiper,EX,False,False,False,True,False,Not a migrant,True,False,True,0,,0.0,0,estimated,,not applicable
502,5070,"Ducks, Geese, Swans",Mergus merganser,Goosander,LC,False,False,True,True,False,Full migrant,True,True,True,0,,8.21E7,Unknown,estimated,Unknown,not applicable
500,5090,"Ducks, Geese, Swans",Mergus serrator,Red-breasted Merganser,LC,False,False,True,True,False,Full migrant,True,True,True,0,,6.45E7,Unknown,estimated,Stable,suspected
495,5040,"Ducks, Geese, Swans",Bucephala islandica,Barrow's Goldeneye,LC,False,False,True,True,False,Full migrant,True,True,True,0,,1.69E7,175000-200000,estimated,Stable,estimated
494,5030,"Ducks, Geese, Swans",Bucephala clangula,Common Goldeneye,LC,False,False,True,True,False,Full migrant,True,True,True,0,,4.69E7,Unknown,estimated,Stable,suspected
492,4940,"Ducks, Geese, Swans",Melanitta perspicillata,Surf Scoter,LC,False,False,True,True,False,Full migrant,True,True,True,0,,7360000.0,Unknown,estimated,Decreasing,suspected
490,4890,"Ducks, Geese, Swans",Clangula hyemalis,Long-tailed Duck,VU,False,False,True,True,False,Full migrant,True,True,True,0,A4bce,6.01E7,Unknown,estimated,Decreasing,estimated
489,5120,"Ducks, Geese, Swans",Histrionicus histrionicus,Harlequin Duck,LC,False,False,True,True,False,Full migrant,True,True,True,0,,3.62E7,Unknown,estimated,Increasing,suspected
487,4930,"Ducks, Geese, Swans",Polysticta stelleri,Steller's Eider,VU,False,False,True,True,False,Full migrant,True,True,True,0,A2bcd+3bcd+4bcd,9240000.0,Unknown,estimated,Decreasing,estimated
486,4900,"Ducks, Geese, Swans",Somateria fischeri,Spectacled Eider,NT,False,False,True,True,False,Full migrant,True,True,True,0,A2abcde+4abcde,3440000.0,250000,estimated,Decreasing,suspected
485,4910,"Ducks, Geese, Swans",Somateria spectabilis,King Eider,LC,False,False,True,True,False,Full migrant,True,True,True,0,,1.91E7,Unknown,estimated,Decreasing,suspected
484,4920,"Ducks, Geese, Swans",Somateria mollissima,Common Eider,NT,False,False,True,True,False,Full migrant,True,False,True,0,A4abcde,5.99E7,Unknown,estimated,Unknown,not applicable
482,5620,"Ducks, Geese, Swans",Aythya marila,Greater Scaup,LC,False,False,True,True,False,Full migrant,True,True,True,0,,4.64E7,4900000-5199999,estimated,Decreasing,suspected
437,5960,"Ducks, Geese, Swans",Anas laysanensis,Laysan Duck,CR,False,False,False,True,False,Not a migrant,True,True,True,0,B1ac(iv),2.0,500-680,estimated,Increasing,observed
420,5720,"Ducks, Geese, Swans",Amazonetta brasiliensis,Brazilian Teal,LC,False,False,False,True,False,Full migrant,True,True,False,0,,1.3E7,Unknown,estimated,Decreasing,inferred
418,5400,"Ducks, Geese, Swans",Aix galericulata,Mandarin Duck,LC,False,False,False,True,False,Full migrant,True,True,False,0,,5710000.0,Unknown,estimated,Decreasing,suspected
409,5310,"Ducks, Geese, Swans",Cairina moschata,Muscovy Duck,LC,False,False,False,True,False,Not a migrant,True,True,False,0,,2.22E7,Unknown,estimated,Decreasing,suspected
407,5660,"Ducks, Geese, Swans",Tachyeres patachonicus,Flying Steamerduck,LC,False,False,True,True,False,Full migrant,True,True,True,0,,1610000.0,7300-18000,estimated,Decreasing,suspected
406,5690,"Ducks, Geese, Swans",Tachyeres brachypterus,Falkland Steamerduck,LC,False,False,True,True,False,Not a migrant,True,False,True,0,,28400.0,Unknown,estimated,Stable,suspected
